date,bio_age_5_17,bio_age_17_,bio_total,demo_age_5_17,demo_age_17_,demo_total,age_0_5,age_5_17,age_18_greater,enrol_total,weekday,week,month,day_num,bio_total_lag_1,bio_total_lag_7,bio_total_lag_30,bio_total_rolling_mean_7,bio_total_rolling_std_7,bio_total_rolling_min_7,bio_total_rolling_max_7,bio_total_rolling_median_7,bio_total_rolling_mean_14,bio_total_rolling_std_14,bio_total_rolling_min_14,bio_total_rolling_max_14,bio_total_rolling_median_14,bio_total_rolling_mean_30,bio_total_rolling_std_30,bio_total_rolling_min_30,bio_total_rolling_max_30,bio_total_rolling_median_30,bio_total_z_score,bio_total_deviation_from_baseline,bio_total_pct_change_from_baseline,bio_total_iqr_q1,bio_total_iqr_q3,bio_total_iqr,bio_total_iqr_lower_bound,bio_total_iqr_upper_bound,bio_total_outside_iqr,demo_total_lag_1,demo_total_lag_7,demo_total_lag_30,demo_total_rolling_mean_7,demo_total_rolling_std_7,demo_total_rolling_min_7,demo_total_rolling_max_7,demo_total_rolling_median_7,demo_total_rolling_mean_14,demo_total_rolling_std_14,demo_total_rolling_min_14,demo_total_rolling_max_14,demo_total_rolling_median_14,demo_total_rolling_mean_30,demo_total_rolling_std_30,demo_total_rolling_min_30,demo_total_rolling_max_30,demo_total_rolling_median_30,demo_total_z_score,demo_total_deviation_from_baseline,demo_total_pct_change_from_baseline,demo_total_iqr_q1,demo_total_iqr_q3,demo_total_iqr,demo_total_iqr_lower_bound,demo_total_iqr_upper_bound,demo_total_outside_iqr,enrol_total_lag_1,enrol_total_lag_7,enrol_total_lag_30,enrol_total_rolling_mean_7,enrol_total_rolling_std_7,enrol_total_rolling_min_7,enrol_total_rolling_max_7,enrol_total_rolling_median_7,enrol_total_rolling_mean_14,enrol_total_rolling_std_14,enrol_total_rolling_min_14,enrol_total_rolling_max_14,enrol_total_rolling_median_14,enrol_total_rolling_mean_30,enrol_total_rolling_std_30,enrol_total_rolling_min_30,enrol_total_rolling_max_30,enrol_total_rolling_median_30,enrol_total_z_score,enrol_total_deviation_from_baseline,enrol_total_pct_change_from_baseline,enrol_total_iqr_q1,enrol_total_iqr_q3,enrol_total_iqr,enrol_total_iqr_lower_bound,enrol_total_iqr_upper_bound,enrol_total_outside_iqr,day_of_week,day_of_week_sin,day_of_week_cos,month_sin,month_cos,quarter,week_of_year,day_of_month,year
2025-11-02,192193.0,194731.0,386924.0,20332.0,116004.0,136336.0,69864.0,26959.0,314.0,97137.0,Sunday,44,11,246,367197.0,373145.0,389424.0,340156.28571428574,72725.07650906978,199651.0,418665.0,367197.0,247980.7857142857,159855.14657781087,1681.0,418665.0,317377.0,166265.83333333334,168848.71394547122,0.0,418665.0,118403.5,-0.44648987723044065,220658.16666666666,132.7132791566969,0.0,333163.5,333163.5,-499745.25,832908.75,0,326783.0,279822.0,271382.0,257290.0,115774.79124288901,136336.0,462522.0,225151.0,201784.07142857142,132424.2374233227,7944.0,462522.0,208541.5,143209.13333333333,143510.23875758177,0.0,462522.0,135584.5,-0.4310436927810925,-6873.133333333331,-4.799334497745037,0.0,255991.75,255991.75,-383987.625,639979.375,0,17849.0,28683.0,49377.0,54426.57142857143,37697.961628613106,17849.0,111411.0,33734.0,37024.857142857145,33770.97274938295,233.0,111411.0,28137.5,38690.1,30615.28520690268,233.0,111411.0,35743.0,2.009053610278203,58446.9,151.06032136589553,14045.25,55093.75,41048.5,-47527.5,116666.5,0,6,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,4,44,2,2025
2025-11-03,203308.0,216310.0,419618.0,38999.0,343446.0,382445.0,20450.0,9196.0,1278.0,30924.0,Monday,45,11,247,386924.0,336524.0,0.0,352026.85714285716,78579.27822156079,199651.0,419618.0,373903.0,275299.5,153613.2895616875,1681.0,419618.0,351860.5,180253.1,171952.32318237686,0.0,419618.0,228338.5,-0.41671129600531853,239364.9,132.7930404911733,0.0,340940.0,340940.0,-511410.0,852350.0,0,136336.0,151837.0,0.0,290234.0,113555.494941172,136336.0,462522.0,306469.0,222611.42857142858,136503.61630809278,7944.0,462522.0,243517.0,155957.3,147286.9521163879,0.0,462522.0,144086.5,-0.15300272646928256,226487.7,145.22324236670957,0.0,275337.25,275337.25,-413005.875,688343.125,0,97137.0,26044.0,4400.0,55123.71428571428,37126.39741798415,17849.0,111411.0,33734.0,38133.357142857145,33257.52804220463,233.0,111411.0,29803.5,39574.23333333333,29967.008042389516,233.0,111411.0,35743.0,-0.5692355564982189,-8650.23333333333,-21.857693827031547,16016.0,55093.75,39077.75,-42600.625,113710.375,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,4,45,3,2025
2025-11-04,127527.0,141434.0,268961.0,33574.0,374217.0,407791.0,736.0,265.0,6.0,1007.0,Tuesday,45,11,248,419618.0,199651.0,0.0,361928.28571428574,57797.75740098694,268961.0,419618.0,373903.0,292156.64285714284,137027.64958920103,1681.0,419618.0,351860.5,189218.46666666667,169220.01791846546,0.0,419618.0,259031.5,-0.5539337744916838,79742.53333333333,42.1428802956144,420.25,340940.0,340519.75,-510359.375,851719.625,0,382445.0,191932.0,0.0,321071.0,111705.73220893611,136336.0,462522.0,326783.0,247828.92857142858,135715.15524603822,7944.0,462522.0,270852.5,169550.33333333334,151163.80222890503,0.0,462522.0,162103.5,-0.12436815263354663,238240.66666666666,140.5124111871724,1986.0,299807.25,297821.25,-444745.875,746539.125,0,30924.0,33734.0,40321.0,50448.42857142857,42008.545011132985,1007.0,111411.0,30924.0,37673.71428571428,33755.079867112894,233.0,111411.0,29803.5,38263.76666666667,30781.75663209404,233.0,111411.0,34506.5,-1.7341831801136751,-37256.76666666667,-97.3657228625463,14045.25,55093.75,41048.5,-47527.5,116666.5,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,4,45,4,2025
2025-11-05,151580.0,184550.0,336130.0,27838.0,191099.0,218937.0,52856.0,21520.0,740.0,75116.0,Wednesday,45,11,249,268961.0,298230.0,0.0,367342.5714285714,52355.13836257414,268961.0,419618.0,373903.0,316045.85714285716,108721.00178959523,9751.0,419618.0,351860.5,200422.8,167377.3639992495,0.0,419618.0,264246.0,-0.4927544289753741,135707.2,67.71012225095025,2105.25,340940.0,338834.75,-506146.875,849192.125,0,407791.0,306469.0,0.0,308566.4285714286,118316.3901408152,136336.0,462522.0,326783.0,262899.85714285716,117523.13941508812,19469.0,462522.0,270852.5,176848.23333333334,147946.67084429396,0.0,462522.0,178839.0,-0.33772544006249294,42088.76666666666,23.79923614785249,10825.25,299807.25,288982.0,-422647.75,733280.25,0,1007.0,27592.0,48943.0,57237.57142857143,41536.59561502025,1007.0,111411.0,67219.0,43022.5,33295.70886130717,1007.0,111411.0,32329.0,39136.2,31458.339489027243,233.0,111411.0,34506.5,1.151570853997962,35979.8,91.93248367282281,14045.25,55821.75,41776.5,-48619.5,118486.5,0,2,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,4,45,5,2025
2025-11-06,193237.0,190110.0,383347.0,41823.0,376429.0,418252.0,29331.0,12489.0,1480.0,43300.0,Thursday,45,11,250,336130.0,373903.0,0.0,368691.71428571426,52673.08655518484,268961.0,419618.0,383347.0,342731.28571428574,64692.56641214903,199651.0,419618.0,370171.0,213201.03333333333,166177.4855256237,0.0,419618.0,268208.0,-0.44974790576907964,170145.96666666667,79.80503938283266,4971.25,361000.75,356029.5,-529073.0,895045.0,0,218937.0,225151.0,0.0,336152.28571428574,118137.30945488522,136336.0,462522.0,382445.0,291384.35714285716,101173.31648490709,136336.0,462522.0,293145.5,190789.96666666667,150393.46419229175,0.0,462522.0,188620.0,-0.11254986663592831,227462.03333333333,119.22054660519392,28288.25,308533.0,280244.75,-392078.875,728900.125,0,75116.0,111411.0,56573.0,47507.42857142857,34030.61960870513,1007.0,97137.0,43300.0,46033.5,31047.56280723555,1007.0,111411.0,34970.5,38693.76666666667,31297.575865897397,233.0,111411.0,34506.5,-0.08732253748344845,4606.23333333333,11.904021474049452,14045.25,55093.75,41048.5,-47527.5,116666.5,0,3,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,4,45,6,2025
2025-11-07,154021.0,169104.0,323125.0,31819.0,330204.0,362023.0,28439.0,11692.0,1405.0,41536.0,Friday,45,11,251,383347.0,418665.0,0.0,355043.14285714284,49869.3892999983,268961.0,419618.0,367197.0,347452.64285714284,60213.4660323849,199651.0,419618.0,370171.0,223971.86666666667,162308.98762858275,0.0,419618.0,283595.5,-0.5045997354179236,99153.13333333333,44.27015415260122,15553.5,361000.75,345447.25,-502617.375,879171.625,0,418252.0,462522.0,0.0,321795.28571428574,105669.03388839125,136336.0,418252.0,362023.0,295155.9285714286,102859.51775748527,136336.0,462522.0,293145.5,202857.4,149075.18121649796,0.0,462522.0,205434.5,-0.1760744248387846,159165.6,78.46142925311449,63775.0,322392.5,258617.5,-324151.25,710318.75,0,43300.0,67219.0,53324.0,43838.42857142857,32917.52170125185,1007.0,97137.0,41536.0,46414.142857142855,30950.337378196404,1007.0,111411.0,37635.0,38300.833333333336,31181.3450320178,233.0,111411.0,34506.5,-0.1560114972072732,3235.1666666666642,8.446506041921397,14045.25,55093.75,41048.5,-47527.5,116666.5,0,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,4,45,7,2025
2025-11-08,171490.0,184518.0,356008.0,33175.0,334777.0,367952.0,34662.0,14910.0,882.0,50454.0,Saturday,45,11,252,323125.0,367197.0,0.0,353444.71428571426,49593.45693318182,268961.0,419618.0,356008.0,345816.28571428574,59600.78758570617,199651.0,419618.0,361602.5,235838.8,158334.8085905504,0.0,419618.0,308555.0,-0.474649007870799,120169.20000000001,50.95374063241235,34009.75,364399.75,330390.0,-461575.25,859984.75,0,362023.0,326783.0,0.0,327676.5714285714,107128.51057314417,136336.0,418252.0,367952.0,302732.28571428574,104118.87020533501,136336.0,462522.0,316626.0,215122.46666666667,146930.7867074326,0.0,462522.0,222044.0,-0.16937615338482429,152829.53333333333,71.04270663792451,101854.75,339899.0,238044.25,-255211.625,696965.375,0,41536.0,17849.0,37653.0,48496.28571428572,30870.22666321225,1007.0,97137.0,43300.0,46571.857142857145,30966.011766891428,1007.0,111411.0,37635.0,38727.53333333333,31259.663139064858,233.0,111411.0,34506.5,0.19124935472984078,11726.466666666667,30.278623168447726,14045.25,55093.75,41048.5,-47527.5,116666.5,0,5,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,4,45,8,2025
2025-11-09,105206.0,110301.0,215507.0,15817.0,93615.0,109432.0,35468.0,11650.0,178.0,47296.0,Sunday,45,11,253,356008.0,386924.0,0.0,328956.5714285714,68878.31333807252,215507.0,419618.0,336130.0,334556.4285714286,68296.84664949794,199651.0,419618.0,346266.0,243022.36666666667,152029.12270180654,0.0,419618.0,308555.0,-0.6026211263240591,-27515.36666666667,-11.322107435210963,77779.75,364399.75,286620.0,-352150.25,794329.75,0,367952.0,136336.0,0.0,323833.14285714284,115307.69108987227,109432.0,418252.0,367952.0,290561.5714285714,116254.34978973129,109432.0,462522.0,316626.0,218770.2,142703.53241125098,0.0,462522.0,222044.0,-0.4614384128346173,-109338.20000000001,-49.97833352836206,115782.25,339899.0,224116.75,-220392.875,676074.125,0,50454.0,97137.0,13592.0,41376.142857142855,22354.984249816178,1007.0,75116.0,43300.0,47901.357142857145,30535.461971054574,1007.0,111411.0,42418.0,39851.0,30929.05559056293,233.0,111411.0,35743.0,0.06827898352358311,7445.0,18.6816220014052,16016.0,55093.75,39077.75,-42600.625,113710.375,0,6,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,4,45,9,2025
2025-11-10,170840.0,165166.0,336006.0,29473.0,349927.0,379400.0,45109.0,17587.0,1250.0,63946.0,Monday,46,11,254,215507.0,419618.0,0.0,317012.0,56710.996282426066,215507.0,383347.0,336006.0,334519.4285714286,68295.8390237454,199651.0,419618.0,346069.0,254222.56666666668,145755.52527544994,0.0,419618.0,320981.0,-0.4928673715358413,81783.43333333332,32.16988668897336,203615.0,364399.75,160784.75,-37562.125,605576.875,0,109432.0,382445.0,0.0,323398.14285714284,115055.1918188719,109432.0,418252.0,367952.0,306816.0714285714,111163.35757479817,109432.0,462522.0,344403.0,231416.86666666667,139420.9742326537,0.0,462522.0,231734.5,-0.15644280685000597,147983.13333333333,63.946287062825455,135208.75,357585.0,222376.25,-198355.625,691149.375,0,47296.0,30924.0,2454.0,46093.57142857143,23248.097268788537,1007.0,75116.0,47296.0,50608.642857142855,30125.969695487187,1007.0,111411.0,45298.0,41900.73333333333,30398.26397372202,233.0,111411.0,38871.5,0.7166186543862146,22045.26666666667,52.61182512736149,19897.75,55821.75,35924.0,-33988.25,109707.75,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,4,46,10,2025
2025-11-11,178693.0,198574.0,377267.0,25320.0,254012.0,279332.0,28811.0,11495.0,1146.0,41452.0,Tuesday,46,11,255,336006.0,268961.0,0.0,332484.28571428574,56188.444309455095,215507.0,383347.0,336130.0,347206.28571428574,56853.83024974868,215507.0,419618.0,361602.5,266798.13333333336,139192.49808404726,0.0,419618.0,323103.5,-0.45528573454037535,110468.86666666664,41.40525693861573,225886.75,371658.0,145771.25,7229.875,590314.875,0,379400.0,407791.0,0.0,305046.85714285716,109459.63166457335,109432.0,418252.0,362023.0,313058.9285714286,106574.71033358268,109432.0,462522.0,344403.0,240727.93333333332,132593.3956557163,0.0,462522.0,250100.5,-0.2694943548100164,38604.06666666668,16.036321904526645,140211.25,357585.0,217373.75,-185849.375,683645.625,0,63946.0,1007.0,6896.0,51871.42857142857,12896.407702110413,41452.0,75116.0,47296.0,51159.92857142857,29862.889711439315,1007.0,111411.0,45298.0,43052.6,29672.142529942717,233.0,111411.0,41494.0,-0.15928240005126484,-1600.5999999999985,-3.7176914357916613,26431.0,55821.75,29390.75,-17655.125,99907.875,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,4,46,11,2025
2025-11-12,194077.0,215529.0,409606.0,26826.0,377606.0,404432.0,23479.0,12621.0,2206.0,38306.0,Wednesday,46,11,256,377267.0,336130.0,0.0,342980.85714285716,63385.15749359737,215507.0,409606.0,356008.0,355161.71428571426,57264.33858121617,215507.0,419618.0,370550.0,280451.6666666667,132024.3274108912,1681.0,419618.0,329565.5,-0.42583049693594566,129154.33333333331,46.05209672933518,258028.75,373713.5,115684.75,84501.625,547240.625,0,279332.0,218937.0,0.0,331546.14285714284,107575.92660137339,109432.0,418252.0,367952.0,320056.28571428574,109290.1305984215,109432.0,462522.0,364987.5,254209.0,127745.18782704187,7944.0,462522.0,270607.5,-0.12816297365123133,150223.0,59.09405609535423,156970.25,366469.75,209499.5,-157279.0,680719.0,0,41452.0,75116.0,1944.0,46612.857142857145,8641.438218039622,38306.0,63946.0,43300.0,51925.21428571428,29345.259499694344,1007.0,111411.0,45298.0,44264.666666666664,28660.428851537043,233.0,111411.0,41494.0,-0.28178549942266656,-5958.666666666664,-13.461147465680694,27864.75,55821.75,27957.0,-14070.75,97757.25,0,2,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,4,46,12,2025
2025-11-13,166098.0,181263.0,347361.0,21595.0,250856.0,272451.0,20335.0,9287.0,3062.0,32684.0,Thursday,46,11,257,409606.0,383347.0,3378.0,337840.0,60979.273008774304,215507.0,409606.0,347361.0,353265.85714285716,57035.045679578754,215507.0,419618.0,361602.5,291917.76666666666,121661.65157735295,1681.0,419618.0,336068.0,-0.4825249298091862,55443.23333333334,18.99269237343768,262641.5,373713.5,111072.0,96033.5,540321.5,0,404432.0,418252.0,172370.0,310717.4285714286,101958.29439834828,109432.0,404432.0,362023.0,323434.85714285716,106834.07982032323,109432.0,462522.0,364987.5,257545.03333333333,126837.85909128872,7944.0,462522.0,275891.5,-0.2772681456473753,14905.966666666674,5.787690252396306,160204.75,366469.75,206265.0,-149192.75,675867.25,0,38306.0,43300.0,70419.0,45096.28571428572,10124.103609938378,32684.0,63946.0,41536.0,46301.857142857145,24153.08692440839,1007.0,97137.0,42418.0,43006.833333333336,28298.765431927564,233.0,111411.0,39879.0,-0.5007023540526795,-10322.833333333336,-24.002216650455154,27864.75,55093.75,27229.0,-12978.75,95937.25,0,3,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,4,46,13,2025
2025-11-14,109773.0,127796.0,237569.0,26728.0,315402.0,342130.0,31178.0,12196.0,1154.0,44528.0,Friday,46,11,258,347361.0,323125.0,261037.0,325617.71428571426,71998.70688595794,215507.0,409606.0,347361.0,340330.4285714286,61428.57901501141,215507.0,419618.0,351684.5,291135.5,121942.18173825475,1681.0,419618.0,336068.0,-0.5825264588319001,-53566.5,-18.399101452411497,259633.25,373713.5,114080.25,88512.875,544833.875,0,272451.0,362023.0,344271.0,307875.5714285714,100557.54380761426,109432.0,404432.0,342130.0,314835.4285714286,99361.32222172063,109432.0,418252.0,352076.5,257473.66666666666,126787.97165872647,7944.0,462522.0,275891.5,-0.19854848691225951,84656.33333333334,32.87948069971933,160204.75,366469.75,206265.0,-149192.75,675867.25,0,32684.0,41536.0,55224.0,45523.71428571428,10011.271076713185,32684.0,63946.0,44528.0,44681.07142857143,23390.782798307286,1007.0,97137.0,42418.0,42650.3,28206.76424761769,233.0,111411.0,39879.0,-0.039505053049856166,1877.699999999997,4.402444943061518,27864.75,53640.75,25776.0,-10799.25,92304.75,0,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,4,46,14,2025
2025-11-15,129408.0,127664.0,257072.0,22978.0,267485.0,290463.0,79179.0,28931.0,838.0,108948.0,Saturday,46,11,259,237569.0,356008.0,267455.0,311484.0,74698.83431048546,215507.0,409606.0,336006.0,332464.35714285716,64688.018334887245,215507.0,419618.0,341745.5,290789.4,122026.41564236606,1681.0,419618.0,336068.0,-0.5647625978900284,-33717.40000000002,-11.595087045514576,257037.5,373713.5,116676.0,82023.5,548727.5,0,342130.0,367952.0,396197.0,296805.71428571426,97045.64726065412,109432.0,404432.0,290463.0,312241.14285714284,99499.43445982202,109432.0,418252.0,352076.5,253949.2,124242.8073137463,7944.0,462522.0,275891.5,-0.25691913815391376,36513.79999999999,14.378330869595688,160204.75,357049.75,196845.0,-135062.75,652317.25,0,44528.0,50454.0,35279.0,53880.0,26175.347867793564,32684.0,108948.0,44528.0,51188.142857142855,27637.994625173233,1007.0,108948.0,43914.0,45105.933333333334,30644.327730664314,233.0,111411.0,41494.0,2.4689659137351723,63842.066666666666,141.53493032852302,27864.75,55691.5,27826.75,-13875.375,97431.625,1,5,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,4,46,15,2025
2025-11-16,145328.0,130411.0,275739.0,13251.0,79401.0,92652.0,37090.0,14572.0,420.0,52082.0,Sunday,46,11,260,257072.0,215507.0,318880.0,320088.5714285714,64585.015075462514,237569.0,409606.0,336006.0,324522.5714285714,64311.69429932359,215507.0,419618.0,336068.0,289351.36666666664,121938.13183359486,1681.0,419618.0,336068.0,-0.5477601884042097,-13612.36666666664,-4.704425549886053,257037.5,373713.5,116676.0,82023.5,548727.5,0,290463.0,109432.0,238318.0,294408.5714285714,102499.39195569369,92652.0,404432.0,290463.0,309120.85714285716,105918.0571398756,92652.0,418252.0,352076.5,249093.66666666666,127673.76882085149,7944.0,462522.0,275891.5,-0.4803955717142689,-156441.66666666666,-62.80410125200058,140211.25,357049.75,216838.5,-185046.5,682307.5,0,108948.0,47296.0,104609.0,54563.71428571428,26036.84731116206,32684.0,108948.0,44528.0,47969.92857142857,24297.306867110008,1007.0,108948.0,43914.0,43355.03333333333,28556.810214369783,233.0,111411.0,41494.0,0.25464256699196475,8726.966666666667,20.128609551458045,27864.75,54047.75,26183.0,-11409.75,93322.25,0,6,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,4,46,16,2025
2025-11-17,153930.0,146639.0,300569.0,20065.0,281907.0,301972.0,21613.0,8004.0,1076.0,30693.0,Monday,47,11,261,275739.0,336006.0,323082.0,315026.14285714284,64518.21046408687,237569.0,409606.0,300569.0,316019.0714285714,58366.36425001162,215507.0,409606.0,329565.5,288600.93333333335,121792.57621674643,1681.0,419618.0,336068.0,-0.5251443514977503,11968.066666666651,4.146911466751545,257037.5,373713.5,116676.0,82023.5,548727.5,0,92652.0,379400.0,134833.0,283347.4285714286,95754.87146852419,92652.0,404432.0,290463.0,303372.78571428574,103795.05118199934,92652.0,418252.0,322051.0,254664.96666666667,126153.51660206902,7944.0,462522.0,279577.0,-0.24391687703675582,47307.033333333326,18.57611126941579,160204.75,357049.75,196845.0,-135062.75,652317.25,0,52082.0,63946.0,56021.0,49813.28571428572,27053.41081831951,30693.0,108948.0,41452.0,47953.42857142857,24309.848180756584,1007.0,108948.0,43914.0,42510.76666666667,28543.83662524188,233.0,111411.0,39879.0,-0.5782305393191959,-11817.76666666667,-27.79881334814754,27864.75,51675.0,23810.25,-7850.625,87390.375,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,4,47,17,2025
2025-11-18,196110.0,204751.0,400861.0,20738.0,292480.0,313218.0,49256.0,18320.0,1359.0,68935.0,Tuesday,47,11,262,300569.0,377267.0,342412.0,318396.71428571426,68786.83259352844,237569.0,409606.0,300569.0,325440.5,60781.59293323349,215507.0,409606.0,336068.0,290549.23333333334,123143.08085471673,1681.0,419618.0,336068.0,-0.433795679930186,110311.76666666666,37.96650424304139,257037.5,376426.0,119388.5,77954.75,555508.75,0,301972.0,279332.0,185308.0,288188.28571428574,96372.59512385236,92652.0,404432.0,301972.0,296617.5714285714,99463.66493016882,92652.0,418252.0,307595.0,258928.63333333333,125889.83772973985,7944.0,462522.0,285142.5,-0.2312117394467343,54289.36666666667,20.96684182794064,161860.75,357049.75,195189.0,-130922.75,649833.25,0,30693.0,41452.0,54703.0,53739.42857142857,27625.920484556755,30693.0,108948.0,44528.0,52805.42857142857,20735.0796578549,30693.0,108948.0,45912.0,42985.166666666664,28869.865904019818,233.0,111411.0,39879.0,0.9108869197275761,25949.833333333336,60.36787028385101,27864.75,51675.0,23810.25,-7850.625,87390.375,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,4,47,18,2025
2025-11-19,125543.0,130997.0,256540.0,24717.0,314862.0,339579.0,79931.0,25027.0,3919.0,108877.0,Wednesday,47,11,263,400861.0,409606.0,37156.0,296530.14285714284,58523.301212607475,237569.0,400861.0,275739.0,319755.5,63371.77899781142,215507.0,409606.0,329565.5,297862.0333333333,113730.85567537672,1681.0,419618.0,336068.0,-0.5652471579075167,-41322.033333333326,-13.872830364649701,257037.5,376426.0,119388.5,77954.75,555508.75,0,313218.0,404432.0,90862.0,278923.5714285714,85881.33521873997,92652.0,342130.0,301972.0,305234.85714285716,97421.00346976101,92652.0,418252.0,326398.5,267219.2,122586.4043762209,7944.0,462522.0,296217.5,-0.2014304721507572,72359.79999999999,27.07871635452708,198683.25,357049.75,158366.5,-38866.5,594599.5,0,68935.0,38306.0,15405.0,63821.0,33340.77429614783,30693.0,108948.0,52082.0,55216.92857142857,25044.745714771954,30693.0,108948.0,45912.0,46100.9,30771.930695258416,233.0,111411.0,41494.0,2.466201222045608,62776.1,136.16814057555112,29185.5,60980.0,31794.5,-18506.25,108671.75,1,2,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,4,47,19,2025
2025-11-25,293270.0,222127.0,515397.0,10932.0,77540.0,88472.0,42876.0,13519.0,1119.0,57514.0,Tuesday,48,11,269,256540.0,347361.0,32961.0,320535.28571428574,101517.69767016046,237569.0,515397.0,275739.0,329187.64285714284,80952.96547009503,215507.0,515397.0,329565.5,313943.23333333334,108991.81761527312,1681.0,515397.0,336327.0,-0.3294731871425005,201453.76666666666,64.16864693697724,260044.25,378504.5,118460.25,82353.875,556194.875,0,339579.0,272451.0,54746.0,252640.85714285713,112285.39666170924,88472.0,342130.0,301972.0,281679.14285714284,107354.9587266886,88472.0,404432.0,307595.0,268343.4,120710.99078880303,7944.0,462522.0,296217.5,-0.48511791522540976,-179871.40000000002,-67.03005540641057,198683.25,357049.75,158366.5,-38866.5,594599.5,0,108877.0,32684.0,7442.0,67368.14285714286,30691.565906768727,30693.0,108948.0,57514.0,56232.21428571428,24811.509150698002,30693.0,108948.0,48875.0,47769.96666666667,29949.736421018795,233.0,111411.0,42418.0,0.4661609509034251,9744.033333333333,20.39739618694479,30750.75,62338.0,31587.25,-16630.125,109718.875,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,4,48,25,2025
2025-11-26,0.0,0.0,0.0,16837.0,216307.0,233144.0,0.0,0.0,0.0,0.0,Wednesday,48,11,270,515397.0,237569.0,1681.0,286596.85714285716,157919.7074079787,0.0,515397.0,275739.0,306107.28571428574,119635.3055070264,0.0,515397.0,318287.5,313887.2,109158.19430008231,0.0,515397.0,336327.0,-0.798910742280577,-313887.2,-99.99968141523001,260044.25,378504.5,118460.25,82353.875,556194.875,1,88472.0,342130.0,7944.0,237071.42857142858,105137.23795411517,88472.0,339579.0,290463.0,272473.5,105444.20463613146,88472.0,404432.0,296217.5,275850.06666666665,110532.22412427142,19469.0,462522.0,296217.5,-0.3216751208608714,-42706.06666666665,-15.481566623148815,220490.5,357049.75,136559.25,15651.625,561888.625,0,57514.0,44528.0,233.0,61007.0,39550.345308227144,0.0,108948.0,57514.0,53265.357142857145,28857.467575354614,0.0,108948.0,48875.0,47762.2,29962.5164363742,0.0,111411.0,42418.0,-1.7733950749220038,-47762.2,-99.99790633793381,30750.75,62338.0,31587.25,-16630.125,109718.875,0,2,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,4,48,26,2025
2025-11-27,0.0,0.0,0.0,35150.0,432929.0,468079.0,0.0,0.0,0.0,0.0,Thursday,48,11,271,0.0,257072.0,9751.0,249872.2857142857,192118.4470734576,0.0,515397.0,275739.0,280678.14285714284,143640.17356407567,0.0,515397.0,288154.0,313562.1666666667,110105.43644007895,0.0,515397.0,336327.0,-0.798910742280577,-313562.1666666667,-99.99968108499138,260044.25,378504.5,118460.25,82353.875,556194.875,1,233144.0,290463.0,19469.0,262445.14285714284,136827.19841029675,88472.0,468079.0,301972.0,279625.4285714286,115348.80556996593,88472.0,468079.0,296217.5,290803.73333333334,104850.65760204995,88472.0,468079.0,304220.5,-0.056257950336977225,177275.26666666666,60.96024113316817,227149.25,366469.75,139320.5,18168.5,575450.5,0,0.0,108948.0,1146.0,45443.0,38972.697237938315,0.0,108877.0,52082.0,49661.5,32193.23888346275,0.0,108948.0,45912.0,47724.0,30024.664122270653,0.0,111411.0,42418.0,-1.7733950749220038,-47724.0,-99.99790466212677,30750.75,62338.0,31587.25,-16630.125,109718.875,0,3,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,4,48,27,2025
